aadtenantid,intuneaccountid,Number Of Inference Device
7ba5b78a-7e6b-42da-b3b9-6b79f2970db8,7bfbaa7c-1215-4e54-9afd-3c96a8ae19c3,2
69a22218-b2b4-404a-bf04-d2be3f8c59aa,a70e7ff4-4264-4052-9303-a444d35c247b,2
944ad1a6-d374-4044-8c7b-0523b80a7387,f808780f-10d3-4e2d-a66b-aff8fa97ebcd,2
6cf18ffb-42c6-4d7d-9874-5c515ab0c6ae,537096cd-fb3c-4a17-bca4-65a0772136b9,2
2879aec1-4f5e-4815-bf09-3bf376fe8072,1118b5cc-f134-45b4-b37e-28f61fa20b16,2
04368cd7-79db-48c2-a243-1f6c2025dec8,9f56fc2a-6953-42a7-8f3a-8859a28aa954,2
e31e538e-7c46-4224-91f9-9f9f0ea1260d,0a85af98-df00-44e7-97c0-c747778111d7,2
695a49a3-46d1-4b8b-90d5-df5c48d95739,1bf68f8e-201e-4788-adb9-fa123d8ecd79,2
5b729122-84e3-4a9c-b67a-b28e8b3a670c,1995732b-725f-4a7d-8161-35f16b8ac343,2
bb5ce2cf-abc5-4c2b-a590-26ecfbb3fe5e,46cac9dc-d8a4-4880-a323-8c891532b824,2
66a4b221-18da-4a3b-98af-7e73be49fc81,336a2059-48cc-48b6-9a6e-7d4f19c5b33a,2
d1899879-edeb-4072-87aa-b6833be07b26,a4766749-6e4e-48a7-8cfb-9b80211a687a,2
4eab1504-f221-47b7-ab66-36a17514aecb,fac69480-efd3-45b9-9c45-d1448cbdd4fd,2
b378d9b9-b519-46da-9906-aa897f30527f,2ce19a32-4522-4e90-82ad-44eeea909fe6,2
04d73049-9086-41c1-85da-b6ca772a38ed,36020db3-d61f-42c9-8ff2-cea0d2244778,2
c709c435-ddbd-49ea-a60b-a3e9d856e2f9,df0015bf-4c43-421f-9e13-93befc83bff6,2
3b043179-3743-4603-a834-f9b31c631235,06ba13d9-a643-4862-acae-08344419297a,2
e0703d2d-4e72-462e-aadb-1a14019e6f1a,1be927d5-9e4a-4531-bfae-3ce53d5ad2b4,2
09a64c10-086c-403d-b52d-e0899b5813e7,8f2b30d7-5900-436d-9573-6c150d55104b,2
94801ede-fb1d-43d0-b2a3-06875ffb0fdf,eb90d37d-c409-4dc8-98dd-159be8d36dc2,2
8a7b0d3b-e15d-4cce-95c6-1a4a69f0c440,6fbd0118-18f2-4dcc-86b9-766f4d3244f0,2
3759bab3-bcbf-4767-8b60-772c36480487,c3a82b9f-caa7-4027-a970-3fc89ae96568,2
b7bfdbe1-963b-4d3b-b323-b86d611602a5,6f0c1369-dd7b-412e-be67-dea07225cff4,2
aebd0342-46d2-48ef-9aa5-6e2ed74012ec,afd5021f-daa6-4e39-9599-6bf06283b101,2
7ff54bc7-77e7-408d-9bfb-0634c3995e77,c61543a1-665c-4ca4-8a24-d21aa7dbc2ab,2
76e957cd-75e3-4a7a-b231-acbdb140034f,1518e89b-34e1-40e1-87b0-b36cdf34df0d,1
c4db913b-246b-4e38-affe-1c7ec5c684ac,8bef141c-336b-4de2-91f8-72671bfe4964,1
f1849ab7-a915-46af-ada3-37952dfec105,388e2b3a-6168-4ed1-9357-d6c398458562,1
15f0db81-9e21-4138-b337-5b30fbcee370,0f4c15ee-f11a-47d7-9c47-e8ae9d59366d,1
d10032b5-22a1-4d22-90d6-48bb9d503ae9,57b606a9-1fe2-40ec-9af2-e616ffc748c3,1
9ce351a1-ad9b-403e-bf3b-1a3ed3900297,a7688c1b-5202-4bd4-afe6-ab42b76ec041,1
38f7ed09-cbe6-415b-aea9-9f74c54f0c18,95b334b0-df20-452e-9198-b2cb5893db56,1
71f945b9-90c3-4cd0-a083-234af3a56136,1c06cd12-d03d-4305-8bc2-33b0e1b08d7f,1
461175a7-46cc-43c6-9dfa-62de508deea2,9837020c-3b58-46af-b77b-80a94a1e15db,1
1aa567c7-00d9-4214-bcb9-1fd5aa99d4f0,526bf39a-9305-4d1a-99ae-cf22c64bc756,1
53174fda-11bf-4329-8d4e-c6979c7394a4,e3cf9ecd-e878-4e29-82fb-83b9afe31c61,1
e615e47b-7994-469f-9303-f4f0c2e5cbc2,ba70eba2-2457-4011-8292-9b726678748c,1
18008465-f407-4168-a033-2ff7fa486e9c,601bda6f-9178-4166-8e38-37e9cffa5088,1
6188a3c5-f7db-4635-be67-380516b56aac,5b2fd12d-0ffc-49e4-9a7d-fc806a37ccda,1
528b0013-0c88-4832-9308-87d8a3247b25,c7776a6b-9df9-488d-8c79-258a31e107c7,1
60c43c0a-64ac-4050-bf3e-31e1cdfffdeb,b010c9c8-8728-4817-b366-eea492b8ccd7,1
ce73e05e-1b4e-4df3-b69c-705b18aaeefe,33d1f25b-9200-49f5-820e-d956a86a7398,1
7e330677-c341-4022-8e24-34978841562d,5e7b7399-b11e-4aff-afd6-224229bcba91,1
42c9bc7f-4ae7-4787-9103-a3c3585b3043,d9815bf1-4b6b-45fe-848e-bee38e790771,1
5948ec74-ce6c-45ab-8622-fe4ce11954bc,cdc2eba9-4589-4ed3-ae18-56f5e66e7faa,1
4fd6389e-7ee7-4886-abfb-68a7da17c181,bc72d657-273b-42c1-b9b9-081f6187bfa7,1
11f657ed-0f20-4eb3-933f-2ab8d08d4192,ee62b48e-db3e-49fd-acab-db983869f346,1
1179056b-9a39-4611-9e0f-77943caae68f,117afb64-dbf0-4e44-b2b3-acfdc9d38210,1
46c26189-5b9c-422c-8d0d-aea4a1911855,4b17e462-04d8-4a85-ba06-187e6e0e0cb5,1
2ebabda8-0813-4542-a11c-3577d302d4a8,a4de0d7e-a641-4950-a828-71661fe467de,1
d487caba-da04-4057-b34c-e9c96c1571ef,080a4081-9ed2-4293-8352-0fd518bc92b9,1
0bd0e865-06b9-4ebe-a816-c5aad476a731,6cdcced9-07d7-46ac-aed9-6c9b5f0f63d4,1
358a41ff-46d9-49d3-a297-370d894eae6a,64dfb8b6-90cf-4642-88b9-70f2fb61942e,1
6ff714c1-a1d6-4721-99b0-f705a98d57a9,38a36a93-a030-47d1-9e93-9c0d160943f1,1
3f8ce629-99ab-4041-aa10-a0c006d0267a,fe0aabd1-9e28-48d2-9912-05f4830d8e85,1
dd2ecb31-c138-46e0-a747-6b6da4a77f79,4266445a-fc03-4519-a352-00aeb1365943,1
aa18e438-9b0e-4a65-82cc-d7816e74dcb1,0681a898-819f-4548-acd7-14fb6fcd472b,1
404c19a7-6f1c-4661-956f-718b99312f65,b0c852b6-b595-483b-a583-83204579d94b,1
20471e01-a913-4eeb-80e2-d2f64712eb73,d3ecfedd-2ad2-4bc7-ac75-73583a78ecf6,1
21c925f6-9e5b-4264-9e21-3eb0ebe14a88,8f25d92d-ad45-4b58-b1a4-d0b0f29269a2,1
4da06a88-3c61-4df0-bf07-42bbfed85f90,0cf10fd1-c094-4a9b-b8f0-f5259a460a00,1
0db58d9a-2c0c-473d-aada-82a1982edb13,87f042ca-fb94-4bd6-af41-e65e8ad392e7,1
6f96ee56-3cdf-427c-9458-e9c56db74ff8,93072e90-f443-4e52-881e-d50dc7b6502a,1
87101f8d-63f2-4967-a646-379f08b73ca4,1db905be-c001-4e11-afd0-52d73756b2eb,1
3e06b19a-833a-4836-99d6-7ecfb8913308,ea3954ee-13a8-4ce5-a337-3658cc1fed40,1
22ce9353-e494-4904-ac9a-ca3fb88a5d33,ab5a179c-1540-4d5e-851e-f47299688f3e,1
f8a213d2-8f6c-400d-9e74-4e8b475316c6,41673129-f338-4029-bc53-5a4157937103,1
b107d520-cc83-4018-bbb1-980dcd2ffee4,d03d5506-9f37-4fd1-a562-a3196ceedb2d,1
fd87acf8-18d4-4fce-aa97-99f91ae2cb66,adae9807-7269-498a-802f-0b543e827da0,1
6cd80abc-48cf-46d4-8b53-5d8674319f3f,3a2d69a3-fcd9-4541-adf1-f82fd220cd6f,1
6deb5cf9-212c-4078-b5ab-ad31ccf63d58,1c87cca2-9477-47ec-8976-0cf1c9b27099,1
53f8e78b-fe8e-4d5c-b9e2-ba4299d4d5b4,710fee55-d326-427a-becf-30e79833daab,1
d8af8c04-8701-44f5-b6d8-845367ef5a72,980ed4bb-7541-4226-944e-17402dac35a1,1
2d46fb13-81c6-467f-987e-26bcc78a8706,91e5c2c0-e453-4ecb-81fb-16f27879636e,1
19295bce-8311-4eb1-b867-d712891ad9f9,5af1d848-f333-4f9e-bdf7-9d1c77eaf5b5,1
50340288-83bd-4a5b-8408-d400b5c2b6e5,e4a2e31b-21b7-4cef-a3fc-02a7c187d6df,1
46af467c-af31-49d5-b10e-abb7e58decd2,fe19f47d-6612-4663-a9fd-dd81dba58447,1
c5126d83-f112-4b9b-9923-6627d471b466,1cf4d942-9fef-488b-85a9-2c7a4a902348,1
afcb89c4-6737-4232-8450-935bc6dfcf3e,10a806b7-44e4-4d8c-8ca8-151c42574b15,1
47a13e20-6415-4467-bfd3-b2acf62a3ed2,00218183-fa9c-4d9b-95b0-9e88a5341e54,1
a91e3dd4-d85d-48e2-a591-3017cb57b4b8,0e25b933-9275-4c38-adb3-3645c7b94246,1
234deea0-00e3-41c7-9692-e12e11fcaec3,0860c5d9-3979-41d4-a917-6c8785948f7d,1
f902e198-bf6a-4b77-808c-cbecdf93a72c,2fde281b-2d62-4546-a30e-7027f71cf390,1
77e47158-9efd-44d2-a15a-59179d616e84,f3c1570c-9e32-49c0-a84a-371f0cd8a577,1
9d95ffe3-2548-48da-ae5e-136b77e047b7,18244402-a49f-435e-aef2-a030abbe2e2c,1
d96b9e64-1af4-4b73-b332-a146f38a6146,64c874af-c749-4c2d-b714-4f5291c503c2,1
dc416333-aa51-4c52-9078-6dadf2ad9037,649bbc03-fc5f-462b-a26a-45f9a88124b1,1
39d6d41d-c7ca-4a42-ae3b-0fba82be994b,8e195712-a67b-42fd-acaf-8f121185707c,1
f22a49a4-3b88-46d2-951c-591470e3149b,214cc886-171b-4c9a-a322-64ade83441d0,1
0d3b1d5b-726f-4c8e-b70f-514404011d98,78522be0-139e-421d-be36-138a31301104,1
26afd979-ffbe-43e1-8211-d82f42e6220a,9aceeebb-ee8c-4228-b3d8-f23f753bdef2,1
c0ac801f-ee71-40df-983e-a9749925d381,9f18fedb-c102-4a57-8bbf-d55521dd4bbe,1
e57fc8ac-4d9a-45fe-a833-9689bda85e75,9710dcb2-434c-42e9-801f-b007c673dd16,1
5f757850-19e4-4329-bc48-045f1fe3eecd,5fb8a216-4739-4cc9-b00c-febf4acf6346,1
6a2d062e-27e3-4de1-8a63-998b091f3533,7ffff614-ceea-4dc4-86af-59916de1bfe0,1
00d9152e-e7da-4edd-b1cf-9b706245cc51,6cc88b76-3647-4492-8a8e-c1a2f325a0d4,1
bcee8bc2-b710-439d-b5bd-f5b83846ddee,75844149-54c1-4b70-847c-b9607e90b1b5,1
7f81f7f6-2c8d-41c1-9d2d-fda6462bb6fe,a91d918b-1c95-4b76-b202-eb479fa24c7c,1
07a8e50a-8ea0-426a-a55d-7e60ddbb756f,20784c05-c800-4618-bb04-1358731a70f6,1
a71860fa-71bd-440a-bf10-e4ebb31b33ce,cf090e05-1a6d-4a03-a71f-1f63d523be18,1
02b6749b-5ce0-4853-bd5c-a05f9bd9dd3a,3912e2bf-5efe-43b3-9b81-7564687de922,1
967ce1af-bc51-4ce5-9d2e-578de745732d,31a523c4-e51d-4517-a535-061c2baf01ad,1
5dab273a-cbef-4af6-9256-abd6274c8a9a,0515672d-71d9-4640-959d-ad710d095d62,1
eadd12f0-bfbb-4f80-a4d7-ca271f75f2fe,49bc25cc-8b04-4337-9828-55906d996935,1
e9e62498-cb0b-4b09-8b9b-9ef51786e7dc,5d0d2f6c-9028-48ca-b170-0eb3ce84d943,1
def29f31-06b0-4cdb-876c-790f22d81f94,7dec45d0-f2b0-4b06-b28c-b4b88c9a10b3,1
f042373f-8578-40bc-8310-a48f0e55b75d,73688af6-301d-4581-a84a-3bf9d63cae6e,1
1dc9b339-fadb-432e-86df-423c38a0fcb8,0029adba-6554-4afd-8784-c3a9ac65df9a,1
2c2ddb2f-b9de-46e8-8a62-fa95d5b6772c,c485716f-8902-44cf-bed5-3b6c424292ec,1
d8e80c75-af0c-4d17-a7a5-4849d64af1c5,cb63f418-cf52-4a2b-a0f1-12e4366d7775,1
b3ee55ca-afc9-4d69-8d6d-1ccc399730c1,9e8029c0-ea16-4c2d-83f8-15cb9d07f096,1
ba008efb-b540-412c-8191-35f221053e40,bd3ded7c-8105-4f6d-b00d-1d9bb35ca312,1
ea1ba96d-2a67-425b-a158-dd2bb8ab79f3,03cc7c87-cb1f-497a-87cd-9e1fbdb44554,1
ef4dd11c-da76-4ceb-bd6e-225efa2cf3cb,05544faf-d4e9-4e1c-bdf9-a7a1acce157e,1
d134de29-87e9-4aa8-8016-a738b5989c41,e7e8da47-89ba-41a5-b900-3d86b3e73414,1
4cca0d7b-4c34-4229-a159-e3496f90472c,93f5702c-64aa-43ca-8d48-dd1b4564311a,1
2216c82d-5122-45ed-a9ba-d00d7d578819,944603ad-07a2-4de9-a8f4-a77e5b1fc792,1
6ac628f0-01ea-41a0-964c-a33f5774cdf5,8eb36ecf-88cb-488e-b391-e64527f69c38,1
fa1017fb-e5c3-4632-974c-397ab233932d,4c054ccc-b5e9-427b-8a1c-3146276559be,1
0d5772f2-92d0-4799-9018-d315de265e1a,5b8064d2-caa7-499c-8d50-773e72f24dac,1
97517794-5fdb-4161-a34a-023c65eae0e3,66b4c4f5-9790-4202-8fa3-c1b26559470e,1
5c1d73db-d911-44a6-b213-83889165b527,6e702642-4c47-4870-84d7-1edeaf16dfe3,1
5ab03a7c-569c-421a-a6c9-13c28862aa6e,5c732830-f44f-433c-8f40-54e2435d6180,1
ecdd899a-33be-4c33-91e4-1f1144fc2f56,10123884-e301-4ebc-9c88-363313f0fe4d,1
21c9618e-fa63-4d04-9b2a-3b8744d07594,fd1bef8a-ce2e-4a13-92ce-c242f38e4214,1
bb1a63eb-eb09-471a-a005-37b07792a5b5,4ed6bee3-5d78-4eb7-9429-9a0e1514abaa,1
de85f618-b558-4f47-9282-c98e49e9eb2b,ab8d8c90-f410-4921-a2b9-aaee0e522850,1
b7120fcb-22da-4cbe-9771-b70200326e64,7c3eee83-b3f9-4772-b505-131d376b9bae,1
bc1d8991-4a28-4552-abc1-ace7ae108274,282ee768-a665-42d6-b097-3feff8736479,1
e4e1abd9-eac7-4a71-ab52-da5c998aa7ba,4f062f89-f119-427f-b644-bd2ea1da9a86,1
b2b7281b-f6e9-4387-a316-27b0bd3940af,6fd5f34f-7934-4d7b-830c-cc0f12825875,1
7c3e525d-1458-4e8e-a645-3a33432578d1,ee37e009-b2b0-40d0-bc60-afd2119a7b24,1
6513f638-fc10-46d9-8cec-76cbfb7532dd,405403ce-2a68-4173-8edd-b67cbbc1f97b,1
81add563-410b-45b1-a650-9d7d8ad9ec31,6b5d7b99-cb1b-40f1-85f2-3631a50c5319,1
189f6727-5dcc-4e3c-9514-0aea5479b13a,5a8e3502-618a-45d0-ba6e-b59a3042701e,1
389309be-55ce-4145-99da-2d9e706bb4d9,579c6578-2024-4b49-ba02-d72e86cb42ec,1
f9300280-65a0-46f8-a18c-a296431980f5,bb74013a-ae5e-48b5-b07d-1bc5a7e62a65,1
7fcea98b-5f74-4519-9c17-ed0f920128a7,5aacccfd-30b9-46c1-8404-62d7acbe66b9,1
ad83e65c-03f6-4cfd-b799-47a2fafd7bce,7e01b239-b53f-4033-99f2-4e773f4a4ad6,1
46bb4d7e-1465-47fd-811a-4d0084f751af,acaa8599-8e6c-401c-8a32-71598cd29ee0,1
7100f27a-996d-4db0-b2f7-5de8901273af,b124f9ce-d238-4286-8bb6-9d995ddf209e,1
beb4e834-b37a-4f43-bdcb-4b4c0c04d432,863e69cc-9d4b-4e75-a6d7-7be8c9b3b06a,1
f6416e50-3c55-4b34-8d2b-ca04d1f37746,34687af1-a6fc-4ac7-8ecf-0a6c174400e1,1
a229bafe-0225-4ae0-8358-7b35664e56fe,92655705-1aaa-4197-8060-153395a50aba,1
de8a86fc-e465-445c-8ec7-e0a4f536ca83,41b1c0f2-5e25-4ec7-bae6-f4695f179607,1
fd3699c9-edc5-4e16-947d-998b6226cb18,578a784a-0130-42fc-800c-65dea6c3310e,1
d6441b27-447c-4786-9434-c63267cf1119,3e8c8805-eafc-4edb-a538-d15e12ff9ef9,1
c5182f93-1827-4ee9-9c52-92a079cd7b73,c50a0f41-ada8-439c-8ff7-e2decd8c2161,1
822ba0e2-bcae-482f-ae93-7183bcb69153,01928769-0d58-4e2c-9a2e-107fc67fe1f4,1
a9d1c72e-f7ba-4a09-b27e-a53bc922e3a6,1c6e0a0f-6b43-4e13-bfbc-4cacf08bf5cd,1
0a1feac5-1782-4054-9251-8ae7574e03c2,b2a993a8-b2ac-4e0c-8ec7-99f7e982f664,1
e4a31a4b-1d2e-478a-8e65-c2011356ca3b,abf1910f-3e76-4f19-a45f-dbb31ba92737,1
bce4d9f7-7884-4b34-8c77-0863b6d94a3f,fad1d4c7-97f6-41a1-be5a-ae80512d7920,1
c8dec93f-8282-42d9-bf04-e29680b5b706,96f9326e-34ee-49f9-955c-bdc8e38d6236,1
fa74eeb7-373a-4c5b-8c97-4d330cfa9f60,0d30c4cb-1ce1-4a45-8b0e-b09876f58325,1
6c00c214-9e4e-4163-a34c-3456477fe95d,7eea0c0a-c416-44fd-a6f3-932b0411cf0c,1
b2c7d972-026c-4e5e-93e8-71c8ea9f5ade,f10f7534-3f9c-4436-a764-10e8f3b672c5,1
ba6a2471-3340-4314-a969-48d8cdc4c4f8,28560e33-68c6-47df-9bac-c5e725e569a1,1
60700f14-10ad-4bdc-a34b-4dd61882b159,6aa65a52-eefc-4a8b-952e-114caf1675f8,1
48b52e48-d629-433d-8b7d-d30956aa5b76,911065b9-616d-451a-bbb7-11d27a8f1211,1
1d73769a-1ffa-48d1-bf7e-9e107c06e567,b6579466-f741-4472-b551-b9d9df1a8ed9,1
733dc784-57e2-49a6-a13e-796309bc9c69,02812169-7a44-4eb0-9983-d0ab2ba289fb,1
aedbcd18-5b3e-4f26-9481-e2bd81848c35,3e18e147-3f83-41c0-b39d-c53d5b325ef6,1
05ad4fc3-bb64-4f28-aeb0-cdac7fb6ec28,74bdb5b0-0133-48ef-82e0-2e7d016de018,1
635c8176-4f03-47a7-862d-2c13038c2ce1,a58af523-6f18-46e2-b81b-92c4c2045cff,1
fb2662e3-71f6-45e2-b6f5-23bc2bfe3de7,2108b939-ff27-49df-ac88-43fb5e85ae99,1
df55caf0-d133-463b-8185-15182f501a6d,9cae8e0a-e779-4749-9003-9466dd1020c8,1
0d7861ba-57fd-41d2-95fa-5dc43a911926,ae3de250-48c8-488d-bc15-ce55f5027ae0,1
9c154401-de1a-4637-a76e-2a56754909bf,eb008fa3-bb5d-4276-bb3e-531d34d7a215,1
0af91591-46fb-4c32-91bd-651cffc8099b,8ea2a594-d202-4f2a-893a-22d813a5be6c,1
3742f96f-80ca-4dff-9caa-8a4be84c54aa,e6a11767-1633-4853-bd90-b59c3c19b72e,1
ac884fbf-00dd-469d-85e1-ed5b2247398e,5de5f9e7-e987-4a0d-889f-1b3b48c9836c,1
687ffb26-4587-4f1d-9ba0-c096798f78b6,5700b7a2-9835-4a8f-aacd-81e9fef1d949,1
dd93ba7d-48a5-40be-947b-cb3c001b0b0a,c436fb35-a164-4624-be11-439d6c5f3875,1
1d74029e-478a-475f-8146-5838f16b431f,774eac5c-e46d-4a14-9c4c-27212a036cdf,1
4b97186e-ee11-49fa-acbc-f652ccf32938,77549ac8-a981-4375-9389-2c64e736f028,1
cee6c1a6-2ae3-404b-a998-25dd9c745935,75bcf514-6170-4dad-a5a1-593e5316ab17,1
23e4c796-f499-4c0d-9661-8fc1c4ba658b,59b0d45f-db66-43b2-982d-41ae964539ad,1
88ebc752-5969-498c-a542-5a7c89ca2864,8e08db6c-148d-40ca-b942-c27373e9bc79,1
f66d34c9-5405-4cb2-bd71-908ae354dceb,a14d1d7a-2754-4198-816c-2b43b49d6586,1
3bcd1e3f-0d2b-4b43-95fb-620dd79f9beb,3c23de8b-b82f-4ce6-a0e7-3770ae997138,1
d73ef15c-f9b8-4933-8104-341cdacfc345,ec3ee3bd-1777-466f-ab1c-87d744e3b2b7,1
5c5da25f-0796-423b-bf5f-e6e28389a1f9,c6cec1e9-fa5b-45f7-b3cd-e13bfcb1ea80,1
5f676383-c807-4471-84dc-07504876b86d,cc4bfa72-54b0-48e8-8ced-5fb988b77777,1
809d82ab-c4a1-4f5d-8384-ad701f67e3f5,5ab86e63-8c75-4a94-8e7d-48a5c813887f,1
60b98ae7-e278-4841-a45b-596a62e6ba69,403c5fdf-1b33-456c-8178-562ad70421ac,1
40de8cd5-77e0-4719-be4f-44c6edea2442,88953f07-f7d2-4fbf-94a1-5987b367b8dc,1
c289ee2d-962d-4d00-9de4-fcabcb7c8140,102ff969-2691-4f41-8818-f7ee1b5675b7,1
08a7ce29-8e4e-4608-935b-ca31209f20cd,21feeac2-5b0e-4df9-9ef5-3ec1008e5af2,1
b04f6587-0187-4876-9652-44ac54a574c6,8ed3086b-212f-4d7c-8172-d2ff26f2836c,1
07751f8b-9617-49d5-9024-85f034f400ec,de0c7ed7-80b9-4ef7-ac5f-30fac6ebe247,1
b88e033e-3452-4f36-890c-26828938c872,c0d54ca2-420d-4d8d-b26d-fe2336e06a01,1
8aa0ecb7-17a4-4efd-858c-1b04e5e7f655,d7116526-f36c-4c73-b1c5-a7c37a046c23,1
fbb6e5ca-b9eb-4bc5-b01e-50e49ed6ea42,59f4b2a0-0acd-4ae4-8c57-48e1c9ab32b0,1
9787181e-1b88-4725-84bb-b3fedd753ac4,47742c32-3fce-4040-b4c5-ef4aac017a9a,1
58af3eba-510e-4544-8cfd-85f5e0206382,0e651054-0d2f-4c68-95e6-152efff95c51,1
848d127e-57ad-43f7-be6c-93ebf0102494,d441a25a-9489-44e8-ad42-fade7dc1dfe8,1
2fe1e157-416a-4c84-85de-1bc44f011521,7fcbac31-340f-4d68-a53f-e17b136f52f8,1
5c16c50c-ede5-4694-94e0-ad2e4059390d,563195c6-19a6-453d-af56-48f93579147e,1
9511d64c-eb7e-4ea5-9bd6-48b9f31c8322,6d16938d-f609-45b3-8200-a835e1d24938,1
a40c0d68-338e-44ef-ab17-812ee42d12c7,78cad9a5-fc6c-4f5d-b9aa-6ad1c8d0dd4b,1
08bfc475-59e0-46d3-ae90-9fc144c67947,8591d575-b6e5-442f-82f8-935f31df298d,1
fdb676e9-2f51-4792-8426-ba06784d6d7f,f34cb96e-8af9-4518-b133-730935f89765,1
d23707cf-632e-4f22-ba62-a5aba51c4467,60540948-113e-4861-a087-02dc34ad82b6,1
51eba935-03b5-4d1c-b24b-c83e2d689f21,cb3071c0-6433-42b1-b6aa-bc80f41e29f5,1
58fc9a98-71d5-447e-bbde-d36bfce9d5c3,cb1d3d69-3524-4b31-b4ba-a9b8211be100,1
c832d188-2fed-4cf7-b752-4ea317c210d3,90b35942-43c9-47d1-908c-f51c4623dc03,1
2a6c12ad-406a-4f33-b686-f78ff5822208,23eee718-8c2f-4780-9adb-31bbb360300a,1
6c7136eb-6295-48c8-9ead-1bdf1020345c,859dc244-97ba-454f-a8d7-c458f48cfc03,1
fe453753-b661-4c2b-9984-2f0240ffbce0,9f40ba44-ad6c-4a8b-8aa8-31929a65cf17,1
a3caf389-1e1d-453b-9456-2b24c55f0b2d,ebc5687b-b04c-45e0-aa62-616d13b879f7,1
7a79f0f4-d5bc-4444-8752-a202ee5082e2,e1667d82-b7bc-423e-bf84-846518ecd4a4,1
f82a5d47-e0f2-4b7a-b1a3-7709ce2163c9,515b3dd0-407d-4d31-8678-276b805d7fd7,1
885ab5cd-ee5d-426d-a178-4e9159ac4884,23b29230-b02c-4594-8eda-ec7d5a475b6a,1
59d757b1-bb01-4c7f-b6d6-b609ba276650,91305629-03b7-4461-a534-97a470036b3b,1
ca036653-8664-4c58-88b9-dc8935d5458d,cd2e025e-f955-463f-9864-d4e2b5919ffc,1
98052ad0-f139-4f0d-b265-e1c6372c61c2,a7cf64c1-6e36-4db0-8383-20ae8a4063c3,1
e4f86ed3-121e-43d8-8626-6d88453a80ac,4796e4b4-1862-401b-8657-1912f50b8bd5,1
96fad65f-2d28-4152-850f-14c3591dc7d0,19058c7e-a810-4bfc-9e45-46e333963c12,1
35aa8c5b-ac0a-4b15-9788-ff6dfa22901f,aa21506a-ec74-478e-83da-b6df6f80caea,1
a1544d6c-38e6-48fc-8a44-6d892fc91fd5,ee400cfb-2857-4071-bc53-9dfd9a039f45,1
1d1292b2-5cf7-47f3-bdeb-2e4e8b847eab,9a35fce2-36f8-439a-ba5e-265955133278,1
346ab87c-5c69-46d3-b0e6-07d812505737,773ff4a4-9029-4a6f-979c-ea3847d98409,1
7aced388-bde3-4a34-8c5a-f6a4441c60e7,8df2680e-c0aa-41a5-83c3-2c7b4081b0a2,1
8ad0188f-2879-4557-bf50-187f72dfeed6,dc7784da-a9bb-469a-9511-591d00bcdfae,1
40168a0d-c48d-4465-bd79-7cada6481e0c,12a5b839-f08b-4655-8e71-6e17c5653877,1
eccd734e-7022-4709-aba5-a5dd77929e27,c1111337-7ac0-4858-b10f-2a23e57cf6b7,1
e84b42f0-788b-4b39-943b-bfa2c8014cfd,d8679d97-0d5d-4584-be5f-bea8311a42f3,1
70831ff1-16f0-4aeb-a0e3-456aeeb5c0ec,29ab9963-c334-42b9-8e15-8aeed3fe5feb,1
5f6d9d91-2785-4fa0-abff-a29d7fa0a04c,9a6b646d-12e5-4324-9355-3a8808ab3b1e,1
071a7304-73ea-4625-bb55-f351c072e64c,0b56e46b-2274-492c-91bb-c833c796ff6f,1
e168642f-828d-406b-8ee8-8d7d9b62b308,4eb8f9c4-39fb-4a2e-a70c-b06ac6a5c1dd,1
146828d0-1128-46a2-b402-fb55a398863f,3aec0f24-1b99-4f6a-bb12-c3d3c303e8b2,1
1fc83bb8-9ee5-4a7c-91c0-8028c367340a,f6feb71e-6b2e-46d3-9c17-085bc728a89c,1
8768e252-7673-47d6-a565-762faa85665e,a02791b4-3524-4250-aaa6-56977779f211,1
6220433d-87cb-4dae-afae-91ca0b185089,af7d4b2e-b584-40f5-82d8-15c0ed3a63ea,1
78f59f09-2419-4c2b-b746-5c3ce99a00f5,87468509-ba6b-4a77-bc4d-65dace6e3459,1
5d0fd49a-00fd-4720-ba15-d41b953cd771,23c9bd0d-bda6-4604-8f70-63ee55d954cc,1
42d0d02d-6286-465e-999b-31006231efb1,9bc3751d-7e89-4694-a339-16ae07fc7d29,1
da9775df-a8ee-4f80-ac93-c503d899bf23,b1d7ddd7-c96c-4f13-b456-9ace7fb9b981,1
3172ad9b-8635-4703-9d9f-50e5a7bd1353,b79ad725-40d1-4c16-b9e7-f8460fc4ccee,1
7ff76d99-d1d2-45d8-a78f-50ba328916d3,e1a2f61f-7348-40f6-8684-e539934e0fb1,1
96a4ccc5-e6f4-4cee-9085-31d8cb53d200,4fd0302b-ac72-4004-aca1-af0064677ec9,1
f970003b-f513-4c8d-8319-0bd7889f1847,48bead67-3e7f-455d-8fed-8c28fbade2bb,1
0d521b95-372c-47d0-8d50-da8c05808689,6c1ca7e5-6005-4f4a-8062-0df9d3743141,1
6118c657-2259-44c7-8069-715a21408760,9c4026d1-f532-4bf3-b4f7-652f1cf150ac,1
8bd95877-54e3-4abb-a87b-a2c49e061183,2af5a605-4c46-4cbd-b11b-6530267f77b0,1
b112971a-9be4-45c2-8488-1ab1e6d50eeb,d4fc91c9-8f02-44c9-9c11-88eb97a1095c,1
77e01716-a6a2-4f99-b864-164035e9e783,82505e6f-c846-474a-93c3-3cd1010c0019,1
a853a335-e38e-436b-98e2-9ffabedf1e1e,fa24fa12-bc42-4b67-a371-03d9416f0555,1
